,region,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
583,SouthernFinland_FI,443.0,524.0,627.0,757.0,836.0,920.0,924.0,944.0,948.0,963.0,1029.0,1250.0,1429.0,1722.0,2156.0,2929.0,3744.0,4960.0,5967.0,6830.0,7194.0,7331.0,7213.0,7433.0,7638.0,7819.0,8531.0,9111.0,10367.0,11522.0,12449.0
584,Southland_NZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,11.0,14.0,14.0,11.0,9.0,6.0,5.0,0.0,0.0,0.0,0.0
585,Splitsko-Dalmatinska_HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,8.0,18.0,33.0,34.0,33.0,34.0,31.0,41.0,52.0,58.0,75.0,87.0,61.0,61.0,65.0,59.0,52.0,65.0
586,Spodnjeposavska_SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0,4.0,0.0,0.0,4.0,6.0,11.0,12.0,13.0,12.0,20.0,17.0
587,StaraZagora_BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0
588,Stavropol'_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,6.0,6.0,5.0,5.0,9.0,10.0,12.0,15.0,18.0,35.0,35.0,34.0
589,Steiermark_AT,84.0,92.0,99.0,136.0,174.0,198.0,232.0,263.0,269.0,285.0,273.0,254.0,263.0,266.0,290.0,386.0,495.0,616.0,771.0,850.0,943.0,990.0,1062.0,1097.0,1268.0,1518.0,1608.0,1731.0,1948.0,1967.0,1768.0
590,Stockholm_SE,1690.0,1831.0,1918.0,1999.0,1909.0,1751.0,1604.0,1460.0,1336.0,1387.0,1717.0,2172.0,2715.0,3611.0,4832.0,5821.0,6648.0,7263.0,7036.0,6303.0,5691.0,5194.0,4887.0,5336.0,6041.0,6419.0,6824.0,7387.0,7686.0,7891.0,8811.0
591,Středočeský_CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,14.0,20.0,28.0,39.0,44.0,45.0,44.0,44.0,100.0,155.0,184.0,235.0,315.0,309.0,312.0,355.0,366.0,346.0,324.0
592,Suceava_RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,13.0,14.0
593,Sverdlovsk_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,15.0,22.0,30.0,34.0,40.0,61.0,76.0,86.0,94.0,85.0,82.0,79.0,103.0,111.0,134.0,147.0,167.0,165.0,167.0,166.0,160.0
594,Syddanmark_DK,128.0,148.0,167.0,197.0,230.0,245.0,246.0,228.0,174.0,128.0,108.0,93.0,115.0,141.0,186.0,218.0,302.0,317.0,391.0,445.0,530.0,578.0,708.0,818.0,954.0,1072.0,1181.0,1285.0,1363.0,1432.0,1435.0
595,Szabolcs-Szatmár-Bereg_HU,10.0,13.0,24.0,24.0,28.0,18.0,17.0,8.0,19.0,15.0,20.0,18.0,16.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,SãoPaulo_BR,28.0,29.0,34.0,34.0,33.0,46.0,55.0,84.0,103.0,147.0,162.0,183.0,177.0,179.0,183.0,200.0,215.0,268.0,302.0,329.0,338.0,388.0,445.0,597.0,753.0,897.0,1062.0,1193.0,1261.0,1198.0,1190.0
597,Södermanland_SE,159.0,187.0,193.0,211.0,176.0,159.0,137.0,116.0,87.0,78.0,75.0,87.0,86.0,82.0,90.0,78.0,68.0,97.0,133.0,176.0,194.0,280.0,362.0,401.0,448.0,526.0,599.0,652.0,762.0,814.0,843.0
598,Sør-Trøndelag_NO,38.0,43.0,61.0,65.0,58.0,54.0,51.0,44.0,32.0,23.0,30.0,29.0,26.0,33.0,34.0,24.0,38.0,41.0,53.0,61.0,90.0,127.0,181.0,213.0,246.0,285.0,294.0,348.0,422.0,488.0,479.0
599,Tabasco_MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,10.0,13.0,11.0,10.0
600,Tamaulipas_MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,10.0,15.0,19.0,23.0,42.0,50.0,60.0,68.0,89.0,75.0,73.0
601,Tambov_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,17.0,21.0,22.0,16.0
602,TamilNadu_IN,8.0,9.0,7.0,7.0,11.0,10.0,14.0,14.0,12.0,0.0,14.0,16.0,17.0,48.0,68.0,72.0,85.0,138.0,155.0,203.0,280.0,340.0,430.0,538.0,749.0,972.0,1320.0,1564.0,1792.0,1761.0,1623.0
603,Taranaki_NZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,12.0,12.0,9.0,6.0,0.0,10.0,14.0,18.0,25.0,29.0,34.0,35.0,32.0,37.0,34.0,26.0,28.0,24.0,16.0
604,Tartu_EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,9.0,19.0,26.0,42.0,64.0,80.0,90.0,91.0,104.0
605,Tasman_NZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,12.0,16.0,14.0,11.0,16.0,12.0
606,Tasmania_AU,41.0,42.0,47.0,45.0,54.0,45.0,54.0,57.0,65.0,53.0,55.0,56.0,58.0,53.0,56.0,65.0,57.0,50.0,86.0,98.0,103.0,152.0,195.0,218.0,257.0,291.0,280.0,369.0,434.0,456.0,454.0
607,Tatarstan_RU,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,12.0,17.0,26.0,37.0,43.0,44.0,44.0,33.0,28.0,27.0,28.0,24.0,19.0,23.0,22.0,27.0,41.0,51.0,54.0,80.0,95.0,87.0,78.0
608,Tekirdag_TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,13.0,10.0,10.0,19.0,23.0,24.0,31.0
609,TelAviv_IL,250.0,255.0,285.0,339.0,352.0,397.0,372.0,392.0,432.0,497.0,649.0,835.0,975.0,1106.0,1260.0,1399.0,1637.0,1941.0,2192.0,2247.0,2322.0,2419.0,2647.0,2912.0,3417.0,3886.0,4340.0,4763.0,5109.0,5414.0,5475.0
610,Telangana_IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,9.0,17.0,36.0,62.0,95.0,129.0,156.0,222.0,328.0,417.0,518.0,659.0,830.0,1036.0,1209.0,1497.0,1855.0,2025.0,1967.0,1953.0
611,Telemark_NO,7.0,8.0,12.0,16.0,22.0,25.0,26.0,20.0,16.0,12.0,13.0,9.0,11.0,13.0,12.0,9.0,27.0,34.0,38.0,42.0,51.0,55.0,54.0,50.0,51.0,47.0,29.0,43.0,45.0,57.0,69.0
612,Tennessee_US,1904.0,1888.0,1997.0,2151.0,2455.0,2782.0,3104.0,3306.0,3716.0,4220.0,4555.0,5115.0,5512.0,5991.0,6094.0,6435.0,6546.0,6837.0,6809.0,6913.0,6756.0,6757.0,7504.0,7565.0,7726.0,8227.0,8846.0,8756.0,9452.0,10085.0,10736.0
613,Texas_US,15385.0,15650.0,16077.0,16666.0,17955.0,18842.0,20428.0,22170.0,24211.0,25851.0,28197.0,30641.0,32905.0,35465.0,38024.0,40459.0,44060.0,49810.0,54930.0,60649.0,64121.0,65578.0,64459.0,64794.0,66054.0,68911.0,72630.0,78589.0,85498.0,92983.0,100933.0
614,ThessalyandCentralGreece_GR,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,9.0,10.0,13.0,13.0,10.0,16.0,18.0,17.0,28.0,38.0,45.0,65.0,91.0,95.0,103.0,103.0,108.0,102.0
615,Thurgau_CH,108.0,117.0,119.0,145.0,159.0,167.0,164.0,160.0,158.0,147.0,163.0,182.0,190.0,223.0,262.0,273.0,296.0,355.0,346.0,340.0,371.0,403.0,442.0,491.0,534.0,527.0,589.0,604.0,603.0,587.0,563.0
616,Thüringen_DE,135.0,133.0,129.0,117.0,103.0,107.0,105.0,125.0,128.0,219.0,314.0,462.0,606.0,823.0,1098.0,1399.0,1772.0,2088.0,2335.0,2502.0,2765.0,2915.0,3056.0,3202.0,3177.0,3046.0,2887.0,2772.0,2684.0,2386.0,1966.0
617,Tianjin_CN,0.0,20.0,31.0,31.0,33.0,42.0,40.0,65.0,121.0,163.0,185.0,208.0,216.0,192.0,173.0,191.0,223.0,281.0,442.0,710.0,927.0,1173.0,1499.0,1945.0,2343.0,2921.0,3547.0,4413.0,5296.0,5544.0,4957.0
618,Ticino_CH,158.0,235.0,252.0,276.0,268.0,290.0,224.0,247.0,239.0,241.0,209.0,234.0,233.0,282.0,324.0,385.0,457.0,511.0,502.0,573.0,590.0,592.0,605.0,644.0,654.0,679.0,685.0,711.0,767.0,762.0,753.0
619,Timiș_RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,6.0,7.0,8.0,11.0,17.0,21.0,27.0,40.0,56.0
620,Tipperary_IE,0.0,0.0,0.0,0.0,0.0,6.0,10.0,16.0,19.0,20.0,19.0,18.0,11.0,8.0,8.0,9.0,0.0,7.0,9.0,10.0,19.0,26.0,36.0,57.0,59.0,57.0,59.0,71.0,61.0,70.0,65.0
621,Tirol_AT,79.0,95.0,121.0,123.0,146.0,165.0,171.0,163.0,188.0,203.0,215.0,223.0,235.0,255.0,259.0,311.0,374.0,452.0,488.0,494.0,511.0,506.0,507.0,564.0,648.0,687.0,748.0,798.0,818.0,787.0,800.0
622,Tochigi_JP,650.0,693.0,643.0,592.0,668.0,616.0,631.0,670.0,665.0,637.0,652.0,720.0,820.0,988.0,1076.0,1208.0,1377.0,1607.0,1680.0,1694.0,1767.0,1726.0,1688.0,1687.0,1815.0,1844.0,1933.0,2127.0,2491.0,2843.0,2940.0
623,Tokushima_JP,255.0,287.0,253.0,231.0,227.0,223.0,242.0,265.0,323.0,386.0,445.0,509.0,631.0,730.0,788.0,828.0,886.0,938.0,965.0,1072.0,1143.0,1144.0,1176.0,1166.0,1078.0,979.0,921.0,855.0,858.0,952.0,1156.0
624,Tokyo_JP,348879.0,349088.0,318713.0,286637.0,251661.0,208804.0,196935.0,197117.0,186451.0,183944.0,193139.0,205623.0,216277.0,236537.0,247060.0,260456.0,278834.0,298352.0,309889.0,323132.0,333703.0,334596.0,333420.0,336100.0,335485.0,330842.0,333223.0,338420.0,341916.0,334255.0,325539.0
625,Tolna_HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,18.0,25.0,30.0,32.0,26.0
626,Tomsk_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,18.0,14.0,16.0,21.0,28.0,34.0,34.0,32.0,28.0,31.0,42.0,58.0,79.0,106.0,128.0,131.0,140.0,147.0
627,Toscana_IT,152.0,199.0,219.0,235.0,276.0,297.0,299.0,295.0,327.0,309.0,322.0,316.0,324.0,305.0,326.0,339.0,396.0,478.0,593.0,713.0,801.0,826.0,830.0,858.0,884.0,873.0,932.0,960.0,951.0,818.0,729.0
628,Tottori_JP,155.0,145.0,122.0,129.0,131.0,112.0,111.0,114.0,104.0,126.0,163.0,182.0,194.0,193.0,213.0,206.0,210.0,231.0,245.0,218.0,208.0,193.0,188.0,222.0,234.0,270.0,304.0,324.0,290.0,264.0,212.0
629,Toyama_JP,771.0,898.0,906.0,928.0,926.0,866.0,800.0,794.0,735.0,732.0,790.0,801.0,885.0,950.0,995.0,990.0,1110.0,1090.0,1076.0,1087.0,1076.0,993.0,968.0,893.0,854.0,872.0,978.0,1102.0,1280.0,1409.0,1460.0
630,Tramuntana_MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,11.0,11.0,13.0,7.0,13.0,12.0,14.0,15.0,17.0,11.0,11.0
631,Trentino-AltoAdige_IT,32.0,36.0,39.0,58.0,70.0,71.0,91.0,89.0,82.0,66.0,75.0,65.0,80.0,77.0,96.0,117.0,122.0,133.0,143.0,149.0,134.0,152.0,153.0,191.0,211.0,273.0,307.0,379.0,399.0,406.0,390.0
632,Trenčiansky_SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,15.0,15.0,14.0,7.0,9.0,8.0,8.0,9.0,16.0,16.0,17.0,24.0,29.0,21.0,33.0,33.0,29.0
633,Triesenberg_LI,15.0,24.0,27.0,31.0,21.0,21.0,16.0,12.0,0.0,0.0,16.0,0.0,0.0,14.0,10.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,4.0,12.0,29.0,29.0,36.0,32.0,35.0,32.0,32.0
634,Trnavský_SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,14.0,24.0,29.0,29.0,25.0,28.0,21.0,22.0,27.0,22.0,24.0,28.0,23.0,18.0,24.0,23.0,18.0
635,Troms_NO,0.0,0.0,10.0,10.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,10.0,12.0,10.0,9.0
636,Tula_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,14.0,15.0,20.0,21.0,17.0,18.0,19.0,14.0,10.0,7.0,5.0,9.0,11.0,15.0,21.0,31.0,38.0,39.0,47.0
637,Tulcea_RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
638,Tver'_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,8.0,11.0,16.0,13.0,10.0,10.0,8.0,11.0,30.0,48.0,53.0,60.0,71.0,53.0,41.0,39.0
639,Tyumen'_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,9.0,10.0,12.0,5.0,7.0,10.0,9.0,15.0,31.0,38.0,41.0,46.0
640,Udmurt_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,11.0,12.0,8.0,6.0,5.0,7.0,8.0,15.0,21.0,30.0,31.0,37.0,32.0,27.0,21.0,21.0
641,Ul'yanovsk_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,22.0,22.0,29.0,32.0,26.0,24.0,24.0,17.0
642,Ulsan_KR,0.0,0.0,0.0,0.0,16.0,46.0,70.0,84.0,95.0,117.0,121.0,249.0,401.0,610.0,807.0,1296.0,1975.0,2758.0,3169.0,3636.0,3281.0,2960.0,3438.0,4419.0,4940.0,6118.0,7765.0,10723.0,13726.0,16840.0,19532.0
643,Umbria_IT,27.0,42.0,48.0,55.0,53.0,41.0,29.0,20.0,10.0,15.0,16.0,18.0,26.0,39.0,44.0,52.0,66.0,62.0,61.0,62.0,80.0,81.0,95.0,119.0,122.0,117.0,116.0,105.0,82.0,93.0,78.0
644,Uppsala_SE,107.0,150.0,191.0,196.0,216.0,239.0,221.0,224.0,240.0,254.0,219.0,226.0,198.0,191.0,197.0,250.0,295.0,394.0,542.0,595.0,594.0,614.0,563.0,497.0,519.0,581.0,620.0,671.0,672.0,606.0,545.0
645,Uri_CH,0.0,0.0,0.0,9.0,9.0,25.0,24.0,27.0,26.0,24.0,12.0,21.0,22.0,26.0,30.0,28.0,22.0,19.0,16.0,18.0,23.0,17.0,17.0,33.0,30.0,25.0,31.0,39.0,23.0,22.0,24.0
646,Utah_US,1367.0,1370.0,1465.0,1539.0,1677.0,1950.0,2259.0,2494.0,2817.0,3183.0,3462.0,3743.0,4056.0,4400.0,4411.0,4532.0,4696.0,4930.0,5199.0,5608.0,5830.0,5866.0,6029.0,6420.0,6816.0,7608.0,8580.0,9446.0,9937.0,10851.0,11602.0
647,Utenos_LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,15.0,15.0,14.0,10.0,0.0,0.0,4.0,9.0,16.0,26.0,25.0,30.0
648,Utrecht_NL,218.0,225.0,249.0,252.0,258.0,282.0,295.0,292.0,297.0,312.0,282.0,292.0,286.0,333.0,377.0,468.0,558.0,624.0,746.0,853.0,917.0,990.0,1113.0,1174.0,1266.0,1371.0,1346.0,1423.0,1380.0,1254.0,1117.0
649,UttarPradesh_IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,7.0,7.0,6.0,6.0,14.0,24.0,73.0,101.0,145.0,206.0,289.0,318.0,382.0,433.0,486.0,533.0,649.0,789.0,871.0,882.0,919.0
650,Uttarakhand_IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,23.0,24.0,30.0,37.0,40.0,41.0,45.0,44.0,52.0,41.0,30.0
651,Valais_CH,266.0,306.0,292.0,237.0,219.0,209.0,191.0,191.0,223.0,216.0,206.0,181.0,159.0,129.0,158.0,156.0,168.0,188.0,164.0,145.0,148.0,149.0,186.0,241.0,236.0,244.0,286.0,257.0,261.0,287.0,293.0
652,Valled'Aosta_IT,0.0,0.0,0.0,0.0,5.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,15.0,16.0,18.0,16.0,11.0,12.0,13.0,14.0,20.0,17.0,18.0,20.0,21.0
653,Valparaíso_CL,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,17.0,19.0,22.0,9.0,10.0,11.0,27.0,39.0,40.0,50.0,47.0
654,Varaždinska_HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,14.0,14.0,16.0,8.0,6.0,11.0,10.0,8.0,12.0,13.0,8.0
655,Varna_BG,5.0,8.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,12.0,12.0,9.0,0.0,0.0,6.0,11.0,23.0,34.0,37.0,33.0,34.0,23.0,18.0,29.0,29.0,23.0
656,Vas_HU,0.0,0.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0
657,Vaud_CH,612.0,704.0,771.0,787.0,787.0,826.0,867.0,893.0,1002.0,1072.0,1226.0,1355.0,1603.0,1869.0,2100.0,2153.0,2400.0,2635.0,2693.0,2795.0,2980.0,2950.0,3061.0,3120.0,3294.0,3509.0,3957.0,4211.0,4488.0,4620.0,4730.0
658,Veneto_IT,251.0,315.0,431.0,529.0,641.0,729.0,748.0,739.0,684.0,648.0,582.0,572.0,578.0,571.0,628.0,676.0,764.0,886.0,1119.0,1255.0,1435.0,1613.0,1689.0,1762.0,1817.0,1844.0,1796.0,1806.0,1641.0,1531.0,1390.0
659,Veracruz_MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,6.0,11.0,12.0,17.0,18.0,18.0,15.0,19.0,23.0,36.0,36.0,40.0,45.0,51.0,41.0
660,Vermont_US,686.0,727.0,757.0,762.0,796.0,804.0,836.0,845.0,950.0,1057.0,1154.0,1211.0,1318.0,1371.0,1373.0,1414.0,1381.0,1471.0,1505.0,1523.0,1556.0,1725.0,1802.0,1970.0,2297.0,2504.0,2598.0,2758.0,2925.0,2939.0,2969.0
661,Vest-Agder_NO,11.0,13.0,8.0,10.0,12.0,20.0,18.0,20.0,15.0,14.0,8.0,10.0,15.0,17.0,16.0,13.0,11.0,9.0,7.0,10.0,10.0,10.0,6.0,10.0,9.0,28.0,39.0,48.0,49.0,65.0,73.0
662,Vestfold_NO,20.0,21.0,21.0,20.0,24.0,24.0,22.0,21.0,17.0,8.0,11.0,13.0,14.0,16.0,32.0,42.0,68.0,76.0,83.0,72.0,58.0,48.0,67.0,91.0,113.0,155.0,172.0,158.0,147.0,135.0,97.0
663,Veszprém_HU,35.0,34.0,31.0,34.0,32.0,27.0,17.0,19.0,13.0,13.0,17.0,23.0,20.0,24.0,26.0,20.0,18.0,18.0,12.0,9.0,7.0,4.0,0.0,0.0,0.0,8.0,11.0,17.0,17.0,21.0,16.0
664,VianadoCastelo_PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0
665,Victoria_AU,671.0,777.0,869.0,1000.0,1100.0,1151.0,1228.0,1205.0,1181.0,1223.0,1256.0,1160.0,1115.0,1032.0,947.0,873.0,939.0,1065.0,1165.0,1259.0,1443.0,1673.0,1946.0,2344.0,2640.0,2821.0,2997.0,3068.0,3086.0,3150.0,3051.0
666,Vidin_BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,14.0,11.0
667,Viljandi_EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
668,Vilniaus_LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,20.0,28.0,35.0,42.0,67.0,81.0,109.0,120.0,126.0,165.0,216.0,236.0
669,Virginia_US,5048.0,5063.0,5304.0,5561.0,6131.0,7107.0,8225.0,9431.0,10359.0,11049.0,11484.0,11602.0,11391.0,11440.0,11285.0,11186.0,11450.0,12036.0,12382.0,12803.0,12702.0,12458.0,12438.0,12817.0,13643.0,15189.0,16815.0,18540.0,19757.0,20672.0,21496.0
670,Viseu_PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,14.0,11.0,16.0,8.0,8.0,7.0,11.0,12.0
671,Vlaanderen_BE,1040.0,1181.0,1315.0,1430.0,1530.0,1522.0,1603.0,1589.0,1643.0,1849.0,2029.0,2283.0,2632.0,3122.0,3575.0,4075.0,4356.0,4618.0,4885.0,5058.0,5150.0,5540.0,6038.0,6469.0,6726.0,6858.0,6919.0,6977.0,6755.0,6604.0,6513.0
672,Vladimir_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,12.0,19.0,21.0,17.0,23.0,19.0,18.0,41.0,42.0,36.0,34.0,37.0,38.0,50.0,58.0,67.0,64.0,54.0,39.0,58.0,52.0
673,Volgograd_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.0,22.0,28.0,26.0,34.0,31.0,37.0,39.0,41.0,33.0,31.0,32.0,26.0
674,Vologda_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,7.0,10.0,11.0,9.0,8.0,9.0,8.0,8.0,8.0,7.0,6.0
675,Vorarlberg_AT,83.0,94.0,101.0,118.0,132.0,152.0,167.0,176.0,181.0,190.0,200.0,213.0,215.0,221.0,306.0,325.0,387.0,536.0,619.0,596.0,657.0,662.0,657.0,716.0,802.0,833.0,815.0,829.0,889.0,776.0,662.0
676,Voronezh_RU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,12.0,21.0,22.0,41.0,46.0,40.0,30.0,28.0,9.0,10.0,15.0,23.0,22.0,30.0,28.0,36.0,35.0,45.0,38.0
677,Vâlcea_RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
678,Värmland_SE,128.0,146.0,140.0,117.0,141.0,130.0,110.0,98.0,83.0,60.0,62.0,68.0,76.0,98.0,119.0,140.0,148.0,156.0,147.0,126.0,103.0,89.0,84.0,77.0,82.0,73.0,83.0,92.0,96.0,88.0,115.0
679,Västerbotten_SE,113.0,129.0,161.0,178.0,181.0,168.0,163.0,117.0,85.0,78.0,80.0,77.0,84.0,90.0,87.0,80.0,74.0,81.0,92.0,93.0,103.0,109.0,119.0,159.0,176.0,175.0,179.0,192.0,163.0,186.0,201.0
680,Västernorrland_SE,68.0,88.0,101.0,123.0,132.0,105.0,92.0,93.0,73.0,53.0,58.0,58.0,47.0,57.0,74.0,77.0,74.0,83.0,70.0,55.0,51.0,49.0,47.0,74.0,80.0,124.0,140.0,165.0,162.0,188.0,183.0
681,Västmanland_SE,284.0,284.0,265.0,219.0,189.0,177.0,158.0,110.0,110.0,99.0,98.0,80.0,106.0,222.0,275.0,325.0,396.0,404.0,318.0,291.0,249.0,218.0,232.0,259.0,325.0,399.0,424.0,487.0,499.0,420.0,401.0
